id,parent_id,language,segment_audio,full_audio,lyrics_file,features,youtube,title,artist
english_0088_seg0,english_0088,english,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\segments\english_0088_seg0.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\audio\english_0088.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\lyrics\english_0088.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\features\english_0088_seg0.npy,ytsearch1:Paradise - Coldplay Official Audio,Paradise - Coldplay,Coldplay
english_0088_seg1,english_0088,english,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\segments\english_0088_seg1.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\audio\english_0088.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\lyrics\english_0088.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\features\english_0088_seg1.npy,ytsearch1:Paradise - Coldplay Official Audio,Paradise - Coldplay,Coldplay
english_0088_seg2,english_0088,english,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\segments\english_0088_seg2.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\audio\english_0088.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\lyrics\english_0088.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\features\english_0088_seg2.npy,ytsearch1:Paradise - Coldplay Official Audio,Paradise - Coldplay,Coldplay
english_0088_seg3,english_0088,english,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\segments\english_0088_seg3.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\audio\english_0088.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\lyrics\english_0088.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\features\english_0088_seg3.npy,ytsearch1:Paradise - Coldplay Official Audio,Paradise - Coldplay,Coldplay
english_0088_seg4,english_0088,english,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\segments\english_0088_seg4.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\audio\english_0088.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\lyrics\english_0088.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\features\english_0088_seg4.npy,ytsearch1:Paradise - Coldplay Official Audio,Paradise - Coldplay,Coldplay
english_0088_seg5,english_0088,english,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\segments\english_0088_seg5.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\audio\english_0088.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\lyrics\english_0088.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\features\english_0088_seg5.npy,ytsearch1:Paradise - Coldplay Official Audio,Paradise - Coldplay,Coldplay
english_0088_seg6,english_0088,english,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\segments\english_0088_seg6.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\audio\english_0088.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\lyrics\english_0088.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\features\english_0088_seg6.npy,ytsearch1:Paradise - Coldplay Official Audio,Paradise - Coldplay,Coldplay
english_0088_seg7,english_0088,english,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\segments\english_0088_seg7.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\audio\english_0088.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\lyrics\english_0088.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\features\english_0088_seg7.npy,ytsearch1:Paradise - Coldplay Official Audio,Paradise - Coldplay,Coldplay
english_0088_seg8,english_0088,english,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\segments\english_0088_seg8.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\audio\english_0088.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\lyrics\english_0088.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\features\english_0088_seg8.npy,ytsearch1:Paradise - Coldplay Official Audio,Paradise - Coldplay,Coldplay
english_0089_seg0,english_0089,english,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\segments\english_0089_seg0.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\audio\english_0089.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\lyrics\english_0089.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\features\english_0089_seg0.npy,ytsearch1:A Sky Full of Stars - Coldplay Official Audio,A Sky Full of Stars - Coldplay,Coldplay
english_0089_seg1,english_0089,english,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\segments\english_0089_seg1.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\audio\english_0089.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\lyrics\english_0089.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\features\english_0089_seg1.npy,ytsearch1:A Sky Full of Stars - Coldplay Official Audio,A Sky Full of Stars - Coldplay,Coldplay
english_0089_seg2,english_0089,english,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\segments\english_0089_seg2.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\audio\english_0089.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\lyrics\english_0089.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\features\english_0089_seg2.npy,ytsearch1:A Sky Full of Stars - Coldplay Official Audio,A Sky Full of Stars - Coldplay,Coldplay
english_0089_seg3,english_0089,english,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\segments\english_0089_seg3.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\audio\english_0089.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\lyrics\english_0089.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\features\english_0089_seg3.npy,ytsearch1:A Sky Full of Stars - Coldplay Official Audio,A Sky Full of Stars - Coldplay,Coldplay
english_0089_seg4,english_0089,english,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\segments\english_0089_seg4.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\audio\english_0089.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\lyrics\english_0089.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\features\english_0089_seg4.npy,ytsearch1:A Sky Full of Stars - Coldplay Official Audio,A Sky Full of Stars - Coldplay,Coldplay
english_0089_seg5,english_0089,english,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\segments\english_0089_seg5.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\audio\english_0089.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\lyrics\english_0089.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\features\english_0089_seg5.npy,ytsearch1:A Sky Full of Stars - Coldplay Official Audio,A Sky Full of Stars - Coldplay,Coldplay
english_0089_seg6,english_0089,english,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\segments\english_0089_seg6.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\audio\english_0089.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\lyrics\english_0089.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\features\english_0089_seg6.npy,ytsearch1:A Sky Full of Stars - Coldplay Official Audio,A Sky Full of Stars - Coldplay,Coldplay
english_0089_seg7,english_0089,english,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\segments\english_0089_seg7.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\audio\english_0089.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\lyrics\english_0089.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\features\english_0089_seg7.npy,ytsearch1:A Sky Full of Stars - Coldplay Official Audio,A Sky Full of Stars - Coldplay,Coldplay
english_0089_seg8,english_0089,english,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\segments\english_0089_seg8.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\audio\english_0089.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\lyrics\english_0089.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\features\english_0089_seg8.npy,ytsearch1:A Sky Full of Stars - Coldplay Official Audio,A Sky Full of Stars - Coldplay,Coldplay
english_0090_seg0,english_0090,english,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\segments\english_0090_seg0.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\audio\english_0090.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\lyrics\english_0090.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\features\english_0090_seg0.npy,ytsearch1:Hymn for the Weekend - Coldplay Official Audio,Hymn for the Weekend - Coldplay,Coldplay
english_0090_seg1,english_0090,english,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\segments\english_0090_seg1.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\audio\english_0090.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\lyrics\english_0090.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\features\english_0090_seg1.npy,ytsearch1:Hymn for the Weekend - Coldplay Official Audio,Hymn for the Weekend - Coldplay,Coldplay
english_0090_seg2,english_0090,english,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\segments\english_0090_seg2.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\audio\english_0090.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\lyrics\english_0090.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\features\english_0090_seg2.npy,ytsearch1:Hymn for the Weekend - Coldplay Official Audio,Hymn for the Weekend - Coldplay,Coldplay
english_0090_seg3,english_0090,english,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\segments\english_0090_seg3.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\audio\english_0090.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\lyrics\english_0090.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\features\english_0090_seg3.npy,ytsearch1:Hymn for the Weekend - Coldplay Official Audio,Hymn for the Weekend - Coldplay,Coldplay
english_0090_seg4,english_0090,english,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\segments\english_0090_seg4.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\audio\english_0090.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\lyrics\english_0090.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\features\english_0090_seg4.npy,ytsearch1:Hymn for the Weekend - Coldplay Official Audio,Hymn for the Weekend - Coldplay,Coldplay
english_0090_seg5,english_0090,english,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\segments\english_0090_seg5.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\audio\english_0090.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\lyrics\english_0090.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\features\english_0090_seg5.npy,ytsearch1:Hymn for the Weekend - Coldplay Official Audio,Hymn for the Weekend - Coldplay,Coldplay
english_0090_seg6,english_0090,english,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\segments\english_0090_seg6.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\audio\english_0090.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\lyrics\english_0090.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\features\english_0090_seg6.npy,ytsearch1:Hymn for the Weekend - Coldplay Official Audio,Hymn for the Weekend - Coldplay,Coldplay
english_0090_seg7,english_0090,english,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\segments\english_0090_seg7.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\audio\english_0090.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\lyrics\english_0090.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\features\english_0090_seg7.npy,ytsearch1:Hymn for the Weekend - Coldplay Official Audio,Hymn for the Weekend - Coldplay,Coldplay
english_0091_seg0,english_0091,english,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\segments\english_0091_seg0.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\audio\english_0091.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\lyrics\english_0091.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\features\english_0091_seg0.npy,ytsearch1:Something Just Like This - Coldplay Official Audio,Something Just Like This - Coldplay,Coldplay
english_0091_seg1,english_0091,english,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\segments\english_0091_seg1.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\audio\english_0091.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\lyrics\english_0091.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\features\english_0091_seg1.npy,ytsearch1:Something Just Like This - Coldplay Official Audio,Something Just Like This - Coldplay,Coldplay
english_0091_seg2,english_0091,english,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\segments\english_0091_seg2.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\audio\english_0091.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\lyrics\english_0091.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\features\english_0091_seg2.npy,ytsearch1:Something Just Like This - Coldplay Official Audio,Something Just Like This - Coldplay,Coldplay
english_0091_seg3,english_0091,english,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\segments\english_0091_seg3.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\audio\english_0091.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\lyrics\english_0091.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\features\english_0091_seg3.npy,ytsearch1:Something Just Like This - Coldplay Official Audio,Something Just Like This - Coldplay,Coldplay
english_0091_seg4,english_0091,english,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\segments\english_0091_seg4.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\audio\english_0091.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\lyrics\english_0091.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\features\english_0091_seg4.npy,ytsearch1:Something Just Like This - Coldplay Official Audio,Something Just Like This - Coldplay,Coldplay
english_0091_seg5,english_0091,english,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\segments\english_0091_seg5.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\audio\english_0091.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\lyrics\english_0091.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\features\english_0091_seg5.npy,ytsearch1:Something Just Like This - Coldplay Official Audio,Something Just Like This - Coldplay,Coldplay
english_0091_seg6,english_0091,english,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\segments\english_0091_seg6.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\audio\english_0091.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\lyrics\english_0091.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\features\english_0091_seg6.npy,ytsearch1:Something Just Like This - Coldplay Official Audio,Something Just Like This - Coldplay,Coldplay
english_0091_seg7,english_0091,english,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\segments\english_0091_seg7.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\audio\english_0091.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\lyrics\english_0091.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\features\english_0091_seg7.npy,ytsearch1:Something Just Like This - Coldplay Official Audio,Something Just Like This - Coldplay,Coldplay
english_0092_seg0,english_0092,english,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\segments\english_0092_seg0.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\audio\english_0092.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\lyrics\english_0092.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\features\english_0092_seg0.npy,ytsearch1:Clocks - Coldplay Official Audio,Clocks - Coldplay,Coldplay
english_0092_seg1,english_0092,english,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\segments\english_0092_seg1.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\audio\english_0092.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\lyrics\english_0092.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\features\english_0092_seg1.npy,ytsearch1:Clocks - Coldplay Official Audio,Clocks - Coldplay,Coldplay
